LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BATU SEMBILAN BAHRU WARD,SF,TAN CHING,,,90,LOST,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BATU SEMBILAN BAHRU WARD,SF,KONG YIN SOON,,,86,LOST,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BATU SEMBILAN BAHRU WARD,REJECTED BALLOT PAPERS,,,,10,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BATU SEMBILAN BAHRU WARD,TOTAL BALLOTS ISSUED,,,,,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BATU SEMBILAN BAHRU WARD,TOTAL ELECTORATE,,,,245,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BATU SEMBILAN BAHRU WARD,TURNOUT (%),,,,89.7,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG JALAN LANGAT WARD,ALLIANCE - MCA,ONG BAN FATT,,,165,WON,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG JALAN LANGAT WARD,ALLIANCE - MCA,TAN PIAK TEONG,,,168,WON,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG JALAN LANGAT WARD,SF,TAN YOKE LEONG,,,67,LOST,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG JALAN LANGAT WARD,INDEPENDENT,WONG KOK WING,,,75,LOST,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG JALAN LANGAT WARD,ALLIANCE - MCA,LIM KIM POH,,,168,WON,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG JALAN LANGAT WARD,REJECTED BALLOT PAPERS,,,,4,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG JALAN LANGAT WARD,TOTAL BALLOTS ISSUED,,,,,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG JALAN LANGAT WARD,TOTAL ELECTORATE,,,,295,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG JALAN LANGAT WARD,TURNOUT (%),,,,82.7,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BUKIT WARD,ALLIANCE - UMNO,MAAROFF BIN HAJI MARZUKI,MALE,,120,WON,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BUKIT WARD,PMIP,DINDIN BIN UDAN,MALE,,103,LOST,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BUKIT WARD,PMIP,HAJI KARIM BIN AMIN,MALE,,102,LOST,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BUKIT WARD,ALLIANCE - UMNO,HASLINA BT. KHATIB @ SITI ESAH BT. KHATIB SAMSU,FEMALE,,122,WON,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BUKIT WARD,ALLIANCE - UMNO,MD. RASHID BIN DATO TELARANGAN,MALE,,121,WON,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BUKIT WARD,PMIP,IBRAHIM BIN JAMAL,MALE,,103,LOST,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BUKIT WARD,REJECTED BALLOT PAPERS,,,,1,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BUKIT WARD,TOTAL BALLOTS ISSUED,,,,,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BUKIT WARD,TOTAL ELECTORATE,,,,259,,
9TH MILE CHERAS LOCAL COUNCIL,KAMPONG BUKIT WARD,TURNOUT (%),,,,88,,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN PERTAMA WARD,ALLIANCE - MCA,TAN SIM,,,,WON,Y
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN PERTAMA WARD,ALLIANCE - MCA,CHEE CHAN,,,,WON,Y
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN PERTAMA WARD,ALLIANCE - MCA,LEE MEOW,,,,WON,Y
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KEDUA WARD,ALLIANCE - MCA,TAN HONG,,,96,WON,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KEDUA WARD,SF,TAN SOON,,,71,LOST,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KEDUA WARD,SF,LEE SENG HUAT,,,72,LOST,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KEDUA WARD,ALLIANCE - MCA,LEE CHYE,,,95,WON,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KEDUA WARD,ALLIANCE - MCA,TAN GUAN PEE,,,93,WON,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KEDUA WARD,INDEPENDENT,SIA CHIN AIK,,,4,LOST DEPOSIT,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KEDUA WARD,REJECTED BALLOT PAPERS,,,,10,,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KEDUA WARD,TOTAL BALLOTS ISSUED,,,,,,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KEDUA WARD,TOTAL ELECTORATE,,,,224,,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KEDUA WARD,TURNOUT (%),,,,82.1,,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KETIGA WARD,INDEPENDENT,WONG SIEW,,,62,LOST,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KETIGA WARD,ALLIANCE - MCA,CHAN SUE HWA,,,96,WON,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KETIGA WARD,ALLIANCE - MCA,LOW CHING SAN,,,84,WON,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KETIGA WARD,SF,YAP CHEP,,,60,LOST,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KETIGA WARD,ALLIANCE - MCA,TAN KIM POON,,,66,WON,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KETIGA WARD,REJECTED BALLOT PAPERS,,,,5,,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KETIGA WARD,TOTAL BALLOTS ISSUED,,,,,,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KETIGA WARD,TOTAL ELECTORATE,,,,189,,
11TH MILE CHERAS LOCAL COUNCIL,CHERAS TEMPATAN KETIGA WARD,TURNOUT (%),,,,86.2,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN TIMOR WARD,SF,LEE SHOAK FAH,,,47,LOST,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN TIMOR WARD,ALLIANCE - MCA,KOA PAK CHING,,,54,WON,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN TIMOR WARD,SF,CHONG CHOON FAH,,,44,LOST,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN TIMOR WARD,ALLIANCE - MCA,CHIN SANG,,,52,WON,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN TIMOR WARD,ALLIANCE - MCA,CHIN CHIN,,,52,WON,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN TIMOR WARD,REJECTED BALLOT PAPERS,,,,7,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN TIMOR WARD,TOTAL ELECTORATE,,,,137,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN TIMOR WARD,TURNOUT (%),,,,78,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN SELATAN WARD,SF,YAN SHERK KIM,,,61,LOST,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN SELATAN WARD,ALLIANCE - MCA,LAI AH FOO,,,102,WON,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN SELATAN WARD,SF,CHIN BOON KWONG,,,64,LOST,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN SELATAN WARD,SF,LAN FOOT HEE,,,61,LOST,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN SELATAN WARD,ALLIANCE - MCA,YAP CHEE SANG,,,101,WON,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN SELATAN WARD,ALLIANCE - MCA,LIM KIM CHOON,,,103,WON,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN SELATAN WARD,REJECTED BALLOT PAPERS,,,,13,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN SELATAN WARD,TOTAL ELECTORATE,,,,223,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN SELATAN WARD,TURNOUT (%),,,,80.7,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN UTARA WARD,ALLIANCE - MCA,WONG KON YOO,,,53,LOST,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN UTARA WARD,SF,WONG FOO THIAM,,,68,WON,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN UTARA WARD,SF,LEE NGAN,,,63,WON,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN UTARA WARD,ALLIANCE - MCA,WONG THONG,,,61,WON,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN UTARA WARD,SF,YAP FOK CHIN,,,60,LOST,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN UTARA WARD,ALLIANCE - MCA,HO YUN,,,49,LOST,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN UTARA WARD,REJECTED BALLOT PAPERS,,,,4,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN UTARA WARD,TOTAL ELECTORATE,,,,147,,
BALAKONG LOCAL COUNCIL,BALAKONG TEMPATAN UTARA WARD,TURNOUT (%),,,,84.3,,
