LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
SUNGKAI LOCAL COUNCIL,SUNGKAI UTARA WARD,PPP,LOW KOW,,,75,LOST,
SUNGKAI LOCAL COUNCIL,SUNGKAI UTARA WARD,ALLIANCE - MCA,KHOO CHUN,,,125,WON,
SUNGKAI LOCAL COUNCIL,SUNGKAI UTARA WARD,PPP,WONG SHUM YOON,,,76,LOST,
SUNGKAI LOCAL COUNCIL,SUNGKAI UTARA WARD,ALLIANCE - MCA,WONG HO KEE,,,124,WON,
SUNGKAI LOCAL COUNCIL,SUNGKAI UTARA WARD,REJECTED BALLOT PAPERS,,,,16,,
SUNGKAI LOCAL COUNCIL,SUNGKAI UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGKAI LOCAL COUNCIL,SUNGKAI UTARA WARD,TOTAL ELECTORATE,,,,295,,
SUNGKAI LOCAL COUNCIL,SUNGKAI UTARA WARD,TURNOUT (%),,,,75.59,,
SUNGKAI LOCAL COUNCIL,PEKAN SUNGKAI WARD,ALLIANCE - MCA,HOW BOON HAN,,,,WON,Y
SUNGKAI LOCAL COUNCIL,PEKAN SUNGKAI WARD,ALLIANCE - MCA,WAN TAT,,,,WON,Y
SUNGKAI LOCAL COUNCIL,PEKAN SUNGKAI WARD,ALLIANCE - UMNO,HJ. RASHID BIN HJ. HASSAN,MALE,,,WON,Y
SUNGKAI LOCAL COUNCIL,SUNGKAI SELATAN WARD,ALLIANCE - MCA,LEONG CHOW MING,,,,WON,Y
SUNGKAI LOCAL COUNCIL,SUNGKAI SELATAN WARD,ALLIANCE - MCA,YANG YOU MING,,,,WON,Y
SUNGKAI LOCAL COUNCIL,SUNGKAI SELATAN WARD,ALLIANCE - MCA,LAI MIN KEE,,,,WON,Y
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,PPP,TANG YIN,,,93,WON,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,PPP,CHONG FATT,,,88,WON,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,PPP,CHONG PENG WENG,,,91,WON,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,ALLIANCE - MCA,CHAI SOO LIM,,,46,LOST,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,ALLIANCE - MCA,LOH SEONG,,,33,LOST,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,PPP,CHAH HUAH JIN,,,90,WON,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,ALLIANCE - MCA,CHAI KON,,,39,LOST,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,ALLIANCE - MCA,CHUN SAM,,,39,LOST,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,REJECTED BALLOT PAPERS,,,,5,,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,TOTAL ELECTORATE,,,,151,,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM UTARA WARD,TURNOUT (%),,,,90.7,,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,ALLIANCE - MCA,CHAN FOO,,,28,LOST,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,ALLIANCE - MCA,CHAI CHENG,,,38,LOST,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,PPP,LIM OR KEE,,,152,WON,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,ALLIANCE - MCA,WONG LEE FONG,,,52,LOST,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,PPP,MOK SWEE LIN,,,168,WON,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,PPP,LIM CHING KOI,,,162,WON,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,ALLIANCE - MCA,TAN AH KIANG,,,54,LOST,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,PPP,CHAI SAM,,,155,WON,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,REJECTED BALLOT PAPERS,,,,11,,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,TOTAL ELECTORATE,,,,268,,
KAMPONG COLDSTREAM LOCAL COUNCIL,KAMPONG COLDSTREAM SELATAN WARD,TURNOUT (%),,,,84.3,,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,ALLIANCE - MCA,CHAN THAM LEONG,,,126,WON,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,ALLIANCE - MCA,CHEW SANG,,,123,WON,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,ALLIANCE - MCA,CHONG KIM,,,122,WON,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,ALLIANCE - MCA,CHEAH YOON LIN,,,117,WON,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,PPP,SAM KIAN FEE,,,63,LOST,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,PPP,LOH LIN,,,63,LOST,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,PPP,YAP SOON CHONG,,,61,LOST,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,PPP,CHONG LIT PENG,,,61,LOST,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,REJECTED BALLOT PAPERS,,,,6,,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,TOTAL ELECTORATE,,,,235,,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR UTARA WARD,TURNOUT (%),,,,82.6,,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR SELATAN WARD,PPP,WONG YOON CHING,,,75,LOST,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR SELATAN WARD,PPP,CHOONG SIN SENG,,,76,LOST,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR SELATAN WARD,ALLIANCE - MCA,THONG SOW YING,,,99,WON,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR SELATAN WARD,ALLIANCE - MCA,NG MING HOON,,,99,WON,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR SELATAN WARD,ALLIANCE - MCA,LAI LIN WAH,,,93,WON,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR SELATAN WARD,ALLIANCE - MCA,CHEONG SAM,,,93,WON,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR SELATAN WARD,REJECTED BALLOT PAPERS,,,,8,,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR SELATAN WARD,TOTAL ELECTORATE,,,,202,,
BUKIT PAGAR LOCAL COUNCIL,BUKIT PAGAR SELATAN WARD,TURNOUT (%),,,,87.6,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK UTARA WARD,ALLIANCE - MCA,LIEW AH YEN,,,59,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK UTARA WARD,PPP,NG AH KEE,,,206,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK UTARA WARD,ALLIANCE - MCA,NG AH KEAN,,,59,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK UTARA WARD,SF,CHAI YONG,,,193,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK UTARA WARD,ALLIANCE - MCA,CHING HOCK SENG,,,56,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK UTARA WARD,SF,LIEW CHENG KUEI,,,187,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK UTARA WARD,REJECTED BALLOT PAPERS,,,,6,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK UTARA WARD,TOTAL ELECTORATE,,,,312,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK UTARA WARD,TURNOUT (%),,,,89.1,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TIMOR WARD,ALLIANCE - MCA,CHOONG MOK KEE,,,71,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TIMOR WARD,PPP,LEONG CHAN WAI,,,113,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TIMOR WARD,SF,CHONG MOOK WONG,,,109,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TIMOR WARD,PPP,YONG TAK,,,117,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TIMOR WARD,ALLIANCE - MCA,CHAN CHEK,,,76,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TIMOR WARD,ALLIANCE - MCA,CHAN CHOOI HENG,,,73,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TIMOR WARD,REJECTED BALLOT PAPERS,,,,0,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TIMOR WARD,TOTAL ELECTORATE,,,,242,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TIMOR WARD,TURNOUT (%),,,,81.8,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TENGAH WARD,PPP,TEH ENG HOO,,,162,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TENGAH WARD,ALLIANCE - MCA,LEE YEE,,,61,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TENGAH WARD,PPP,TAN CHENG HAI,,,169,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TENGAH WARD,PPP,CHENG YAN KWAI,,,165,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TENGAH WARD,ALLIANCE - MCA,POON CHOY,,,53,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TENGAH WARD,ALLIANCE - MCA,SIEW KAM PHOOI,,,50,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TENGAH WARD,REJECTED BALLOT PAPERS,,,,7,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TENGAH WARD,TOTAL BALLOTS ISSUED,,,,,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TENGAH WARD,TOTAL ELECTORATE,,,,265,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK TENGAH WARD,TURNOUT (%),,,,89.4,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK BARAT WARD,PPP,THOE KHAI HENG,,,203,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK BARAT WARD,ALLIANCE - MCA,BOOY YOKE LIEN,,,69,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK BARAT WARD,ALLIANCE - MCA,LEE KIT WAH,,,61,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK BARAT WARD,INDEPENDENT,LEE NAM,,,206,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK BARAT WARD,ALLIANCE - MCA,LIM AH SWEE,,,61,LOST,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK BARAT WARD,PPP,LIEW SAI HA,,,206,WON,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK BARAT WARD,REJECTED BALLOT PAPERS,,,,9,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK BARAT WARD,TOTAL ELECTORATE,,,,341,,
CHUI CHAK LOCAL COUNCIL,CHUI CHAK BARAT WARD,TURNOUT (%),,,,85.9,,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,ALLIANCE - MCA,LEE LONG,,,141,LOST,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,INDEPENDENT,YANG FU SUN,,,44,LOST,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,ALLIANCE - MCA,SHUM HOOK YIN,,,152,WON,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,ALLIANCE - MCA,WONG HIN CHOR,,,149,WON,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,PPP,YEONG LAM,,,148,WON,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,PPP,SHUM CHING,,,142,WON,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,PPP,CHIANG PHANG,,,135,LOST,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,ALLIANCE - MCA,SEE SIM YOKE,,,145,WON,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,PPP,KAM LAM,,,128,LOST,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,ALLIANCE - MCA,CHIN KHON THIN,,,147,WON,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,PPP,AW WAI,,,132,LOST,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,ALLIANCE - MCA,CHONG SWEE,,,145,WON,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,ALLIANCE - MCA,LEONG KWAI,,,125,LOST,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,PPP,YEONG KOK KHOEN,,,122,LOST,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,PPP,SHUM OI,,,109,LOST,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,REJECTED BALLOT PAPERS,,,,27,,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,TOTAL BALLOTS ISSUED,,,,,,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,TOTAL ELECTORATE,,,,350,,
KUALA RUI LOCAL COUNCIL,KUALA RUI WARD,TURNOUT (%),,,,90.3,,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS TIMOR WARD,PPP,KOONG FOO,,,104,WON,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS TIMOR WARD,PPP,NG KONG,,,109,WON,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS TIMOR WARD,INDEPENDENT,SAM SIEW SHIEW,,,107,WON,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS TIMOR WARD,ALLIANCE - MCA,LOKE FONG,,,104,WON,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS TIMOR WARD,ALLIANCE - MCA,LOKE YEK,,,59,LOST,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS TIMOR WARD,ALLIANCE - MCA,LEE KAM SUET,,,57,LOST,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS TIMOR WARD,ALLIANCE - MCA,HOI SHOO THIEN,,,55,LOST,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS TIMOR WARD,REJECTED BALLOT PAPERS,,,,6,,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS TIMOR WARD,TOTAL BALLOTS ISSUED,,,,,,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS TIMOR WARD,TOTAL ELECTORATE,,,,197,,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS TIMOR WARD,TURNOUT (%),,,,89.3,,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS BARAT WARD,ALLIANCE - MCA,LAU POH YING,,,76,LOST,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS BARAT WARD,ALLIANCE - MCA,SAM LAI HENG,,,99,LOST,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS BARAT WARD,INDEPENDENT,LOO HOCK KEE,,,170,WON,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS BARAT WARD,INDEPENDENT,LEE SEW CHENG,,,152,WON,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS BARAT WARD,ALLIANCE - MCA,LOH SOON,,,110,WON,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS BARAT WARD,PPP,CHEONG YUK WOO,,,153,WON,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS BARAT WARD,ALLIANCE - MCA,CHANG HAK KHOO,,,86,LOST,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS BARAT WARD,REJECTED BALLOT PAPERS,,,,11,,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS BARAT WARD,TOTAL ELECTORATE,,,,311,,
PADANG GRUS LOCAL COUNCIL,PADANG GRUS BARAT WARD,TURNOUT (%),,,,80.3,,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,ALLIANCE - MCA,CHOW CHIN CHIN,,,88,LOST,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,INDEPENDENT,PANG LEE KOW,,,91,WON,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,INDEPENDENT,ONG AH BA,,,64,LOST,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,ALLIANCE - MCA,YEONG CHONG SANG,,,71,LOST,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,INDEPENDENT,YEONG CHEOW,,,48,LOST,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,ALLIANCE - MCA,YEONG PIAN HOE,,,97,WON,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,SF,HEW FOOK SHEN,,,108,WON,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,ALLIANCE - MCA,OOI AUN PANG,,,92,WON,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,ALLIANCE - MCA,LEE VOON YEAP,,,81,LOST,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,ALLIANCE - MCA,YONG TIM,,,181,WON,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,ALLIANCE - MCA,LOO FONG LAN,,,120,WON,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,INDEPENDENT,CHAN FOCK CHUN,,,128,WON,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,REJECTED BALLOT PAPERS,,,,8,,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,TOTAL BALLOTS ISSUED,,,,,,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,TOTAL ELECTORATE,,,,236,,
SUNGEI TERAP LOCAL COUNCIL,SUNGEI TERAP WARD,TURNOUT (%),,,,82,,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,ALLIANCE - UMNO,HAJI AHMAD BIN HAJI MAHMOOD,MALE,,232,WON,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,ALLIANCE - UMNO,OSMAN BIN MAT JAT,MALE,,223,WON,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,SF,ABDULLAH BIN KULOP,MALE,,68,LOST,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,ALLIANCE - UMNO,MAT NASIR BIN MAT DAUD,MALE,,223,WON,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,ALLIANCE - UMNO,JAAFAR BIN ABD. RAHMAN,MALE,,221,WON,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,SF,DAHAMAN BIN IDRIS,MALE,,63,LOST,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,ALLIANCE - UMNO,AWANG MD. NOOR BIN ABDULLAH,MALE,,221,WON,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,ALLIANCE - UMNO,AMINAH BINTI TOKAH,FEMALE,,214,WON,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,ALLIANCE - UMNO,JAB BIN BAKAR,MALE,,214,WON,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,REJECTED BALLOT PAPERS,,,,25,,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,TOTAL BALLOTS ISSUED,,,,,,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,TOTAL ELECTORATE,,,,317,,
BAGAN BAHRU LOCAL COUNCIL,BAGAN BAHRU WARD,TURNOUT (%),,,,80.1,,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS SELATAN WARD,PPP,LIEW MOK,,,43,WON,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS SELATAN WARD,PPP,LOW SEN,,,39,WON,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS SELATAN WARD,ALLIANCE - UMNO,HJ. SHAARI BIN HJ. SHAMSUDDIN,MALE,,32,LOST,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS SELATAN WARD,ALLIANCE - MCA,CHIN KUAN YU,,,32,LOST,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS SELATAN WARD,REJECTED BALLOT PAPERS,,,,1,,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS SELATAN WARD,TOTAL ELECTORATE,,,,93,,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS SELATAN WARD,TURNOUT (%),,,,83.9,,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS BAHRU WARD,ALLIANCE - MCA,LAM TEONG SOON,,,68,LOST,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS BAHRU WARD,ALLIANCE - MCA,LAU SOON,,,63,LOST,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS BAHRU WARD,PPP,LIEW TEE,,,78,WON,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS BAHRU WARD,PPP,CHAN POON TENG,,,79,WON,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS BAHRU WARD,REJECTED BALLOT PAPERS,,,,2,,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS BAHRU WARD,TOTAL BALLOTS ISSUED,,,,,,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS BAHRU WARD,TOTAL ELECTORATE,,,,171,,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS BAHRU WARD,TURNOUT (%),,,,87.1,,
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS UTARA WARD,ALLIANCE - MCA,GOH KHOAY,,,,WON,Y
PADANG RENGAS LOCAL COUNCIL,PADANG RENGAS UTARA WARD,ALLIANCE - UMNO,A. RAHMAN BIN HAJI NORDIN,MALE,,,WON,Y
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU UTARA WARD,PPP,YAU KOK YOON,,,167,WON,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU UTARA WARD,PPP,WONG TUN PIN,,,161,WON,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU UTARA WARD,ALLIANCE - MCA,WONG YOON TAI,,,86,LOST,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU UTARA WARD,PPP,POO CHIN PIN,,,162,WON,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU UTARA WARD,ALLIANCE - MCA,LEE SIN KOOI,,,83,LOST,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU UTARA WARD,ALLIANCE - MCA,YOW YIT CHIN,,,77,LOST,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU UTARA WARD,REJECTED BALLOT PAPERS,,,,6,,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU UTARA WARD,TOTAL BALLOTS ISSUED,,,,,,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU UTARA WARD,TOTAL ELECTORATE,,,,306,,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU UTARA WARD,TURNOUT (%),,,,83.9,,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU BARAT WARD,ALLIANCE - MCA,SHUM KENG,,,78,LOST,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU BARAT WARD,PPP,YAU SEE,,,209,WON,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU BARAT WARD,ALLIANCE - MCA,HO CHOONG FAH,,,77,LOST,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU BARAT WARD,PPP,CHEOW CHEONG WENG,,,211,WON,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU BARAT WARD,ALLIANCE - MCA,NG KEE SANG,,,77,LOST,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU BARAT WARD,PPP,YEONG YOOK TONG,,,203,WON,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU BARAT WARD,REJECTED BALLOT PAPERS,,,,20,,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU BARAT WARD,TOTAL BALLOTS ISSUED,,,,,,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU BARAT WARD,TOTAL ELECTORATE,,,,355,,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU BARAT WARD,TURNOUT (%),,,,87,,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,ALLIANCE - MCA,CHONG SOO CHEW,,,83,LOST,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,SF,LEONG WAI FOONG,,,28,LOST DEPOSIT,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,PPP,YAU KIM LIN,,,191,WON,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,ALLIANCE - MCA,YAU SOO CHIN,,,86,LOST,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,ALLIANCE - MCA,LIEW EAN LIN,,,81,LOST,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,SF,CHONG YIT FAH,,,36,LOST,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,PPP,LIM CHONG HING,,,180,WON,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,PPP,CHIN FONG KIM,,,173,WON,
AMPANG BAHRU LOCAL COUNCIL,AMPANG BAHRU SELATAN WARD,REJECTED BALLOT PAPERS,,,,16,,
