LOCAL AUTHORITY AREA,LOCAL AUTHORITY WARD,COALITION/PARTY/VOTE CATEGORY,CANDIDATE NAME,CANDIDATE SEX,CANDIDATE AGE,VOTES,STATUS,UNCONTESTED VICTORY
KODIANG - PADANG SERA LOCAL COUNCIL,KODIANG SELATAN WARD,REJECTED BALLOT PAPERS,,,,0,,
KODIANG - PADANG SERA LOCAL COUNCIL,KODIANG SELATAN WARD,TOTAL BALLOTS ISSUED,,,,,,
KODIANG - PADANG SERA LOCAL COUNCIL,KODIANG SELATAN WARD,TOTAL ELECTORATE,,,,228,,
KODIANG - PADANG SERA LOCAL COUNCIL,KODIANG SELATAN WARD,TURNOUT (%),,,,80,,
KODIANG - PADANG SERA LOCAL COUNCIL,WAT SIAM WARD,ALLIANCE - UMNO,OTHMAN BIN L. ITAM,MALE,,136,WON,
KODIANG - PADANG SERA LOCAL COUNCIL,WAT SIAM WARD,ALLIANCE - UMNO,MAHMOOD BIN AWANG,MALE,,135,WON,
KODIANG - PADANG SERA LOCAL COUNCIL,WAT SIAM WARD,ALLIANCE - UMNO,KU OSMAN BIN KU ISA,MALE,,132,WON,
KODIANG - PADANG SERA LOCAL COUNCIL,WAT SIAM WARD,INDEPENDENT,TEOH KIAN WO,,,102,LOST,
KODIANG - PADANG SERA LOCAL COUNCIL,WAT SIAM WARD,INDEPENDENT,LIM THEAN SENG,,,110,LOST,
KODIANG - PADANG SERA LOCAL COUNCIL,WAT SIAM WARD,INDEPENDENT,KOK POH SOO @ KEOK KIN TUAN,,,99,LOST,
KODIANG - PADANG SERA LOCAL COUNCIL,SI PUTEH WARD,ALLIANCE - MCA,CHEONG YEAK PIN,,,33,LOST,
KODIANG - PADANG SERA LOCAL COUNCIL,SI PUTEH WARD,INDEPENDENT,YEOH MAI SAM,,,43,WON,
KODIANG - PADANG SERA LOCAL COUNCIL,SI PUTEH WARD,REJECTED BALLOT PAPERS,,,,0,,
KODIANG - PADANG SERA LOCAL COUNCIL,SI PUTEH WARD,TOTAL BALLOTS ISSUED,,,,,,
KODIANG - PADANG SERA LOCAL COUNCIL,SI PUTEH WARD,TOTAL ELECTORATE,,,,88,,
KODIANG - PADANG SERA LOCAL COUNCIL,SI PUTEH WARD,TURNOUT (%),,,,88.9,,
